,FOS_Mean,FOS_Variance,FOS_Median,FOS_Mode,FOS_Skewness,FOS_Kurtosis,FOS_Energy,FOS_Entropy,FOS_MinimalGrayLevel,FOS_MaximalGrayLevel,FOS_CoefficientOfVariation,FOS_10Percentile,FOS_25Percentile,FOS_75Percentile,FOS_90Percentile,FOS_HistogramWidth,Label
4519,108.43339,265.59872,107.0,112.0,0.2645948,3.469002,0.019827003,4.1580896,52.0,196.0,0.095395714,89.0,97.0,118.0,129.0,40.0,0
130,124.89912,765.05457,121.0,114.0,0.20140274,2.4156659,0.011018091,4.671282,54.0,230.0,0.088071086,90.0,104.0,146.0,163.0,73.0,1
37,121.316895,248.07712,120.0,114.0,0.08474903,2.9839947,0.02028191,4.1153426,41.0,175.0,0.09029617,101.0,110.0,131.0,143.0,42.0,1
257,154.44923,963.12354,153.0,152.0,-0.08516969,2.357976,0.009314565,4.7940288,65.0,232.0,0.08008662,114.0,131.0,178.0,195.0,81.0,1
4717,65.127335,32.170235,65.0,67.0,0.012383561,2.7613842,0.053304028,3.1183746,46.0,89.0,0.12379222,58.0,60.0,69.0,72.0,14.0,0
851,139.35872,1494.7896,149.0,90.0,-0.23089048,1.6680459,0.009679823,4.7839828,54.0,217.0,0.087590896,86.0,97.0,171.0,188.0,102.0,0
4635,141.16206,344.14963,143.0,148.0,-0.7050231,4.1287613,0.017840475,4.266777,61.0,198.0,0.08471299,117.0,131.0,152.0,162.0,45.0,0
1810,110.13033,260.40936,109.0,112.0,0.28617588,3.0512185,0.019553935,4.1440244,55.0,167.0,0.094799556,90.0,98.0,120.0,131.0,41.0,0
3552,141.07265,1264.0209,145.0,146.0,-0.5495548,2.9166887,0.00868592,4.9120107,23.0,219.0,0.0853574,89.0,120.0,166.0,184.0,95.0,1
3313,125.252785,555.7071,123.0,114.0,0.22893997,2.5599246,0.012792038,4.5214696,67.0,200.0,0.08854523,95.0,108.0,141.0,157.0,62.0,0
4964,55.783356,247.80305,51.0,48.0,2.8371947,12.89607,0.043850202,3.5858593,34.0,171.0,0.12802078,44.0,48.0,58.0,69.0,25.0,0
3223,173.28601,607.56616,176.0,182.0,-0.38778323,2.4577944,0.012170624,4.5402904,90.0,232.0,0.076558396,138.0,154.0,192.0,203.0,65.0,0
2490,76.69865,816.85693,80.0,90.0,-0.48025325,2.7338092,0.011553776,4.6524262,4.0,158.0,0.11661577,29.0,60.0,96.0,110.0,81.0,0
2006,103.37772,255.92377,102.0,112.0,0.22879393,2.766874,0.019083856,4.1385293,62.0,158.0,0.09769518,83.0,91.0,114.0,124.0,41.0,0
2534,101.88546,1362.4358,107.0,114.0,-0.4363397,2.602835,0.008998779,4.9110026,6.0,193.0,0.101526566,43.0,79.0,127.0,146.0,103.0,0
2350,151.00307,1092.8147,156.0,169.0,-1.1278855,4.3591743,0.010522784,4.760224,17.0,215.0,0.08271353,111.0,134.0,174.0,186.0,75.0,0
4463,10.465035,5.914799,10.0,9.0,-0.037816122,2.833323,0.25185725,1.6457746,2.0,20.0,0.30217552,7.0,9.0,13.0,13.0,6.0,0
1259,78.09332,568.0271,80.0,90.0,-0.19361962,2.8092756,0.0137822535,4.5048447,18.0,153.0,0.11453313,40.0,64.0,92.0,108.0,68.0,0
1290,165.87231,573.94855,169.0,183.0,-0.60721344,2.742185,0.013070836,4.490489,72.0,237.0,0.07837354,132.0,148.0,184.0,193.0,61.0,0
3652,40.826958,1617.9066,23.0,4.0,0.72503453,2.1379702,0.11437211,3.7607307,3.0,159.0,0.117467284,4.0,4.0,71.0,106.0,102.0,0
5400,102.45052,646.66223,108.0,112.0,-0.84907305,3.4855216,0.01483774,4.5128264,10.0,164.0,0.10143731,64.0,89.0,118.0,130.0,66.0,0
427,151.46666,1503.2533,151.0,114.0,-0.1405833,2.0225215,0.0075721783,4.9680395,48.0,234.0,0.08112812,98.0,120.0,183.0,203.0,105.0,1
1099,130.02971,289.07736,129.0,114.0,0.25544608,2.991856,0.01786904,4.2006783,78.0,209.0,0.08734786,109.0,117.0,140.0,152.0,43.0,0
5254,104.32386,166.4667,104.0,112.0,-0.034591597,3.109168,0.024192337,3.932127,54.0,158.0,0.09775366,88.0,95.0,112.0,120.0,32.0,0
3534,147.61075,309.59625,147.0,143.0,0.14739688,2.5422866,0.01644436,4.238735,98.0,209.0,0.082137346,125.0,134.0,159.0,171.0,46.0,1
6004,96.41726,73.08115,96.0,90.0,-0.6316511,4.7504883,0.036512263,3.519735,48.0,154.0,0.10162039,86.0,91.0,102.0,106.0,20.0,0
697,143.32431,702.0529,145.0,112.0,-0.24622236,2.2892165,0.010941379,4.6290917,66.0,210.0,0.08401642,106.0,123.0,163.0,177.0,71.0,1
2247,19.536095,19.45363,18.0,18.0,1.1838871,9.562067,0.12376244,2.5018642,6.0,73.0,0.21716933,15.0,17.0,22.0,25.0,10.0,0
4902,107.98312,210.78459,108.0,112.0,0.077977814,2.9321434,0.021382768,4.0495234,60.0,168.0,0.09624008,89.0,97.0,117.0,126.0,37.0,0
205,132.46086,606.7842,130.0,114.0,0.26545772,2.5490394,0.012225149,4.560202,69.0,220.0,0.0860764,101.0,114.0,149.0,165.0,64.0,1
4901,103.843285,567.75867,101.0,90.0,0.30829787,2.5302858,0.012691002,4.529706,43.0,180.0,0.09677926,74.0,85.0,120.0,136.0,62.0,0
1172,121.08798,579.8301,120.0,114.0,-0.034034923,2.7958834,0.012873695,4.552214,47.0,208.0,0.09046687,90.0,105.0,137.0,153.0,63.0,0
4876,97.529495,318.43558,98.0,90.0,-0.25140676,2.8692033,0.017460907,4.2499356,42.0,159.0,0.101502575,74.0,85.0,110.0,119.0,45.0,0
2658,84.491745,2211.3828,90.0,23.0,0.04278352,1.8014442,0.010600692,4.8881087,14.0,208.0,0.11228118,23.0,34.0,120.0,146.0,123.0,0
3267,64.22198,407.50677,69.0,77.0,-0.48299366,2.3393564,0.017150579,4.28646,11.0,132.0,0.12934239,34.0,49.0,79.0,87.0,53.0,0
2448,18.095709,7.786276,18.0,20.0,3.837941,52.19884,0.21716997,1.827266,9.0,66.0,0.23445563,14.0,17.0,20.0,20.0,6.0,0
191,136.56233,588.76544,133.0,112.0,0.31899673,2.3283854,0.012578037,4.512948,80.0,219.0,0.08444907,106.0,117.0,153.0,172.0,66.0,1
3876,45.101818,661.098,43.0,19.0,0.21312039,1.4997807,0.0629182,3.6847067,10.0,120.0,0.1453919,18.0,19.0,68.0,77.0,59.0,0
1977,109.10828,135.19414,107.0,112.0,0.65633637,3.6005492,0.028715009,3.769352,79.0,160.0,0.09480564,95.0,100.0,115.0,124.0,29.0,0
1123,57.693974,79.92369,58.0,59.0,-0.30769777,3.2964463,0.03606516,3.5647535,21.0,87.0,0.13200292,46.0,52.0,63.0,68.0,22.0,0
5801,141.23517,668.6035,140.0,114.0,-0.03896498,2.4704301,0.011240746,4.6262007,60.0,215.0,0.083776295,108.0,122.0,159.0,176.0,68.0,1
2146,94.334145,253.716,92.0,90.0,0.29835913,2.6555128,0.018886423,4.1323476,54.0,156.0,0.10167754,74.0,82.0,105.0,115.0,41.0,0
3932,113.27976,3406.7922,107.0,25.0,0.059311442,1.8936441,0.0060300007,5.250356,3.0,232.0,0.091314465,28.0,70.0,164.0,195.0,167.0,0
4129,44.516438,491.605,39.0,23.0,0.48428103,2.1734605,0.016125899,4.3143706,4.0,112.0,0.14028521,19.0,25.0,62.0,77.0,58.0,0
5465,68.15181,392.7145,62.0,59.0,1.3160365,4.8286,0.020956453,4.1713443,34.0,162.0,0.115536295,48.0,54.0,77.0,94.0,46.0,0
2383,143.41014,1076.593,134.0,114.0,0.22358109,1.7758144,0.010839571,4.6875534,73.0,215.0,0.0807184,105.0,115.0,173.0,191.0,86.0,0
2607,152.59435,202.60353,151.0,149.0,-0.04929993,2.9106586,0.02096081,4.038294,105.0,200.0,0.08052858,134.0,143.0,161.0,171.0,37.0,0
5134,72.53332,2583.8042,77.0,4.0,-0.014231894,1.8237458,0.05083355,4.4518757,3.0,200.0,0.12097839,4.0,11.0,112.0,138.0,134.0,1
1011,67.86239,1360.382,62.0,23.0,0.2881655,1.9241441,0.009321915,4.8280845,3.0,165.0,0.11602905,23.0,36.0,99.0,120.0,97.0,0
3177,65.4857,263.30496,65.0,59.0,1.0800813,8.257379,0.021540182,4.074778,22.0,179.0,0.12311478,45.0,56.0,75.0,83.0,38.0,0
913,74.520615,928.98096,83.0,90.0,-0.5567388,2.3000488,0.0119536035,4.6240954,3.0,156.0,0.12225387,24.0,52.0,97.0,108.0,84.0,0
3069,135.24535,589.2382,136.0,148.0,-0.38794962,2.6768844,0.012224172,4.55643,57.0,202.0,0.08622777,100.0,119.0,153.0,164.0,64.0,1
4920,116.28025,350.32376,114.0,112.0,0.22715716,2.813358,0.016602725,4.2961984,61.0,188.0,0.09182194,93.0,102.0,128.0,141.0,48.0,0
3730,92.318474,265.44403,90.0,90.0,0.2011518,2.965031,0.019103477,4.16924,36.0,150.0,0.10276202,73.0,81.0,103.0,114.0,41.0,0
5474,71.89288,750.3606,73.0,77.0,0.07508748,2.6592536,0.011325424,4.6616974,9.0,169.0,0.118843526,34.0,52.0,90.0,107.0,73.0,0
3084,9.723905,12.885368,9.0,7.0,4.796093,47.877857,0.24798794,1.7101161,3.0,68.0,0.30851802,7.0,7.0,11.0,11.0,4.0,0
419,127.836235,351.86978,125.0,114.0,0.35641912,3.0997856,0.017084157,4.282143,65.0,220.0,0.0874583,106.0,114.0,139.0,153.0,47.0,1
4003,49.829403,1051.0791,36.0,25.0,1.4994742,4.02233,0.02420103,4.2031775,14.0,164.0,0.12041083,25.0,28.0,52.0,111.0,86.0,0
1720,104.66363,3001.9768,115.0,10.0,-0.5722602,2.1590793,0.015251817,4.791645,3.0,215.0,0.102459714,10.0,72.0,146.0,165.0,155.0,0
389,145.65973,3281.51,162.0,4.0,-1.0480679,3.165831,0.008627138,5.038139,3.0,227.0,0.0873812,51.0,116.0,191.0,203.0,152.0,1
3878,40.243824,514.3004,29.0,24.0,1.3647039,3.8095105,0.07253631,3.5868032,17.0,128.0,0.13381346,23.0,24.0,52.0,78.0,55.0,0
3162,145.08565,394.78162,145.0,141.0,-0.06343885,2.7335298,0.014770528,4.371043,82.0,213.0,0.08299646,118.0,131.0,158.0,171.0,53.0,0
593,104.09524,1430.527,116.0,4.0,-1.1631984,3.7075503,0.01330408,4.659591,3.0,192.0,0.10346611,47.0,86.0,129.0,140.0,93.0,1
2136,46.014355,879.9617,38.0,15.0,0.7772993,2.6687553,0.018019818,4.4241242,3.0,162.0,0.13396719,15.0,21.0,67.0,90.0,75.0,0
4323,135.33441,394.26816,134.0,112.0,0.21700273,2.8223133,0.015152618,4.3496623,87.0,211.0,0.08553506,109.0,121.0,148.0,161.0,52.0,0
5023,123.37886,672.1212,122.0,114.0,0.023975242,2.5474906,0.011521424,4.6302958,42.0,198.0,0.089523934,89.0,105.0,141.0,158.0,69.0,0
2685,106.53076,157.67615,107.0,112.0,0.00927954,3.0133293,0.025214301,3.896187,67.0,156.0,0.09709947,90.0,97.0,114.0,122.0,32.0,0
3372,130.0002,663.4608,130.0,114.0,-0.22431836,2.8259768,0.011608969,4.623428,22.0,197.0,0.087705664,97.0,112.0,149.0,163.0,66.0,1
3747,55.754128,3243.7341,34.0,16.0,1.8189282,5.2584147,0.03144763,4.3654885,9.0,240.0,0.10458332,16.0,19.0,62.0,158.0,142.0,0
5593,86.85865,371.6603,84.0,77.0,0.801932,4.0387383,0.016800325,4.2789555,47.0,182.0,0.105518006,64.0,72.0,98.0,112.0,48.0,0
4571,113.98317,377.60028,112.0,112.0,0.16205436,3.1245513,0.016545061,4.337622,46.0,182.0,0.09284709,90.0,101.0,125.0,139.0,49.0,0
5763,74.338104,283.58884,72.0,67.0,0.45863974,3.8801997,0.022331398,4.124123,22.0,152.0,0.114144444,57.0,64.0,82.0,97.0,40.0,0
213,135.92209,595.3934,134.0,114.0,0.13388433,2.6029005,0.012090362,4.565239,74.0,214.0,0.08516524,104.0,118.0,152.0,167.0,63.0,1
4501,85.04339,246.2613,88.0,90.0,-1.5875696,6.59232,0.029466087,3.927202,10.0,132.0,0.11030642,65.0,80.0,93.0,99.0,34.0,0
3930,90.80566,3060.1926,93.0,4.0,-0.15603052,2.0641828,0.03151508,4.7289004,3.0,241.0,0.10620099,4.0,54.0,133.0,162.0,158.0,1
2697,116.24855,850.37494,109.0,90.0,0.38154075,1.9795024,0.011365966,4.6193104,61.0,193.0,0.08981021,82.0,91.0,141.0,158.0,76.0,0
5577,149.24687,350.76013,149.0,148.0,-0.14680876,2.5682285,0.015391307,4.307745,88.0,217.0,0.08178768,124.0,135.0,162.0,174.0,50.0,0
5469,103.06864,101.388535,101.0,100.0,0.7742394,3.9677958,0.032307796,3.6310003,73.0,152.0,0.09750663,91.0,95.0,108.0,116.0,25.0,0
131,142.28812,409.67197,141.0,139.0,-0.012606607,2.7217526,0.014512816,4.3898535,82.0,210.0,0.0834528,115.0,128.0,155.0,168.0,53.0,1
1296,121.37656,103.801285,120.0,112.0,0.16727857,3.0577588,0.031052351,3.6802273,90.0,161.0,0.09025179,109.0,114.0,127.0,134.0,25.0,0
5629,95.12127,51.167164,94.0,90.0,0.13487312,2.882933,0.041937087,3.361637,70.0,130.0,0.10192631,86.0,90.0,100.0,104.0,18.0,0
3850,104.75936,2411.7256,90.0,59.0,0.2641909,1.4869646,0.010009574,4.8507447,31.0,206.0,0.090558335,50.0,59.0,153.0,174.0,124.0,0
3070,33.80421,329.12537,26.0,25.0,3.2186038,16.642548,0.11165645,3.0713148,16.0,176.0,0.15083978,23.0,25.0,38.0,52.0,29.0,0
3424,120.58405,87.32634,119.0,114.0,0.5105605,3.623686,0.035849925,3.557672,93.0,171.0,0.09046563,109.0,114.0,126.0,132.0,23.0,0
3516,134.64018,448.51385,138.0,144.0,-0.64448774,2.7385502,0.0151227545,4.368645,67.0,195.0,0.08724989,102.0,120.0,150.0,158.0,56.0,0
3955,9.1450615,99.27117,4.0,4.0,2.6568756,10.974016,0.44808364,1.7147146,4.0,79.0,0.21869726,4.0,4.0,9.0,22.0,18.0,0
5279,82.94116,282.8889,84.0,90.0,-0.17021582,2.992504,0.018507905,4.205358,33.0,169.0,0.11050184,59.0,72.0,94.0,103.0,44.0,0
3968,158.02342,310.00916,159.0,160.0,-0.676746,3.349514,0.017584309,4.214304,85.0,203.0,0.079795256,134.0,147.0,171.0,179.0,45.0,0
2355,98.23257,526.6311,95.0,90.0,0.41780326,2.8030553,0.013501064,4.493888,41.0,179.0,0.09922162,70.0,81.0,112.0,130.0,60.0,1
4944,137.8856,490.7082,139.0,145.0,-0.34749904,2.7960334,0.013443795,4.471871,63.0,199.0,0.085504405,107.0,123.0,153.0,164.0,57.0,0
579,138.66345,746.84045,136.0,114.0,0.7661874,4.911602,0.012238653,4.6264596,59.0,252.0,0.08410221,106.0,121.0,153.0,168.0,62.0,1
5018,88.44278,100.30831,87.0,90.0,0.68382084,4.6583853,0.033943713,3.6495914,51.0,145.0,0.1054623,77.0,82.0,93.0,101.0,24.0,0
4014,123.19906,370.5349,120.0,112.0,0.32963476,2.8196542,0.016755465,4.3078394,63.0,192.0,0.08891668,100.0,109.0,135.0,150.0,50.0,1
4462,97.39809,352.9402,94.0,90.0,0.57986504,3.1284685,0.01693618,4.2760406,54.0,179.0,0.09954363,75.0,83.0,109.0,123.0,48.0,0
694,148.83528,537.6114,149.0,152.0,-0.13253993,2.378407,0.012385793,4.5080633,57.0,206.0,0.08201385,117.0,131.0,165.0,179.0,62.0,1
5848,69.15724,149.35631,67.0,67.0,0.8769521,3.9866388,0.028716592,3.806531,42.0,126.0,0.11835858,55.0,60.0,75.0,85.0,30.0,0
4449,159.1978,709.58875,159.0,159.0,-0.19697419,2.153549,0.010840345,4.614497,82.0,221.0,0.07920662,122.0,138.0,180.0,194.0,72.0,0
2517,75.585106,1509.8105,68.0,67.0,0.54123443,2.4006803,0.0097564785,4.844955,13.0,198.0,0.10909836,29.0,43.0,103.0,137.0,108.0,0
1771,37.256855,928.5627,25.0,17.0,2.668017,10.871441,0.034484986,3.9721055,13.0,200.0,0.1342035,17.0,19.0,43.0,67.0,50.0,0
5502,105.70185,308.6483,105.0,112.0,0.5003272,3.4545088,0.018240822,4.200821,64.0,190.0,0.096942015,83.0,92.0,116.0,127.0,44.0,0
2067,70.61641,42.61584,70.0,67.0,0.18300863,3.2332242,0.049634323,3.251435,48.0,100.0,0.11847954,62.0,67.0,74.0,79.0,17.0,0
560,72.54057,671.6156,72.0,77.0,-0.027053958,3.6021965,0.013121675,4.578964,3.0,241.0,0.1169729,40.0,58.0,88.0,104.0,64.0,1
4039,148.89009,135.78091,148.0,146.0,0.22207254,3.2988431,0.026639542,3.8253956,101.0,196.0,0.08170809,134.0,140.0,155.0,163.0,29.0,0
4859,128.65823,2326.5698,148.0,67.0,-0.46411493,1.5965413,0.009926054,4.8052893,35.0,210.0,0.09455691,58.0,74.0,169.0,180.0,122.0,0
1842,62.034485,486.7852,62.0,34.0,0.046558153,2.2506902,0.01469432,4.3877635,14.0,136.0,0.12692954,32.0,43.0,79.0,89.0,57.0,0
2561,128.26799,2386.5254,138.0,114.0,-0.83853215,2.7742999,0.0075129843,5.0444875,3.0,217.0,0.09158434,44.0,106.0,165.0,182.0,138.0,1
4158,160.69868,4024.7017,186.0,216.0,-1.0881437,2.824908,0.008874061,5.021386,11.0,239.0,0.084868036,40.0,131.0,208.0,218.0,178.0,0
1973,140.87025,164.49152,139.0,135.0,0.37953562,3.2748444,0.023542684,3.9158242,103.0,218.0,0.0836928,125.0,131.0,149.0,157.0,32.0,0
189,101.71293,2657.9194,111.0,4.0,-0.38404343,2.3629289,0.012796615,4.984485,3.0,226.0,0.10358225,14.0,67.0,138.0,162.0,148.0,1
4506,89.042465,153.92624,87.0,77.0,0.6792618,3.2593842,0.026541382,3.8440545,58.0,149.0,0.10475203,75.0,79.0,96.0,106.0,31.0,0
437,168.74864,263.4327,169.0,171.0,-0.36895186,2.9234545,0.018604195,4.1548824,110.0,220.0,0.07703766,147.0,158.0,179.0,189.0,42.0,1
4560,84.03656,360.54172,83.0,77.0,-0.3460013,3.1510186,0.016653595,4.3081007,16.0,148.0,0.10841036,60.0,73.0,98.0,108.0,48.0,0
3125,92.2417,2194.1858,100.0,21.0,-0.2101036,1.5893663,0.010283787,4.8310685,14.0,177.0,0.10841084,22.0,52.0,136.0,149.0,127.0,0
2129,93.36545,122.79945,92.0,90.0,0.2721246,2.8423452,0.027193056,3.7826538,64.0,143.0,0.10273247,79.0,85.0,100.0,108.0,29.0,0
3415,27.581875,68.04092,24.0,23.0,1.4793956,4.2244306,0.17535736,2.421353,16.0,67.0,0.1776159,22.0,23.0,26.0,42.0,20.0,0
2114,99.85364,542.8957,101.0,112.0,-0.05233936,2.6593454,0.013264862,4.509552,38.0,173.0,0.10064606,67.0,83.0,115.0,128.0,61.0,0
5749,93.051094,910.50653,92.0,90.0,-0.18624426,3.7256505,0.013633388,4.59605,19.0,194.0,0.103079535,48.0,80.0,109.0,127.0,79.0,0
4439,105.73895,273.94812,104.0,112.0,0.34107152,2.87407,0.01863114,4.168544,60.0,179.0,0.09644543,85.0,93.0,116.0,128.0,43.0,0
554,134.50548,1141.6565,138.0,114.0,-0.66527957,3.5547893,0.009302572,4.861483,2.0,234.0,0.08733726,90.0,112.0,158.0,174.0,84.0,1
4059,77.85102,1207.4915,72.0,43.0,0.32541835,1.7109319,0.01506697,4.536907,27.0,174.0,0.108993836,39.0,45.0,109.0,125.0,86.0,0
5446,14.024391,248.70242,9.0,4.0,2.2032614,7.8316326,0.24137203,2.376289,3.0,108.0,0.21391302,4.0,4.0,16.0,37.0,33.0,0
3379,141.55333,1020.995,143.0,112.0,-0.17923859,2.5402005,0.009222108,4.8318443,40.0,225.0,0.08447884,99.0,117.0,164.0,182.0,83.0,0
532,100.44307,4528.1094,110.0,4.0,-0.089432724,1.4988012,0.019013619,4.9384046,3.0,224.0,0.10441824,4.0,32.0,163.0,183.0,179.0,1
1615,105.25463,314.79532,100.0,90.0,1.2566499,4.671886,0.021937596,4.0917077,69.0,185.0,0.095007695,87.0,92.0,112.0,129.0,42.0,0
4811,116.25743,377.39072,114.0,112.0,0.47526616,3.5819256,0.017564988,4.3073764,48.0,202.0,0.09183996,93.0,103.0,126.0,143.0,50.0,0
855,188.52222,364.98706,192.0,195.0,-1.211949,4.504966,0.01945711,4.1868844,107.0,227.0,0.07350012,161.0,180.0,200.0,208.0,47.0,0
3004,19.610502,5.48937,20.0,20.0,0.84644485,24.746153,0.3650297,1.4980745,9.0,75.0,0.22804801,17.0,18.0,20.0,23.0,6.0,0
3040,89.89943,519.05646,90.0,90.0,-0.09665381,3.344982,0.014360695,4.4902945,24.0,183.0,0.10552718,59.0,77.0,103.0,118.0,59.0,0
1759,68.81068,590.85974,67.0,59.0,0.17180151,2.3855264,0.012689098,4.527756,16.0,156.0,0.11895469,36.0,52.0,85.0,104.0,68.0,0
949,89.86168,1374.3394,101.0,114.0,-0.6599798,2.417007,0.011177386,4.754108,4.0,176.0,0.11183717,32.0,64.0,116.0,129.0,97.0,0
2274,139.27702,788.1533,141.0,114.0,-0.9114113,4.221324,0.0117874015,4.639825,23.0,207.0,0.085257,107.0,123.0,159.0,171.0,64.0,0
4697,19.338581,7.409628,20.0,20.0,5.6951137,77.36295,0.38661587,1.4035709,10.0,67.0,0.2312546,17.0,17.0,20.0,20.0,3.0,0
3613,157.9366,991.5153,162.0,181.0,-0.7436721,3.1341045,0.010157111,4.75801,43.0,222.0,0.0805888,114.0,137.0,181.0,193.0,79.0,1
4527,101.42466,208.44733,98.0,90.0,1.2459985,5.0252886,0.025567392,3.9137077,69.0,172.0,0.097604424,86.0,91.0,107.0,119.0,33.0,0
6054,63.713844,24.107214,63.0,59.0,0.006820526,2.906636,0.06167102,2.9747252,47.0,116.0,0.1245766,58.0,60.0,67.0,70.0,12.0,0
5942,45.675617,716.17285,40.0,15.0,0.53875726,2.1471865,0.019827008,4.3035655,6.0,128.0,0.13846678,17.0,21.0,67.0,85.0,68.0,0
262,119.98942,449.9823,118.0,114.0,0.1767632,3.2280385,0.01503865,4.426553,54.0,210.0,0.090531155,94.0,106.0,132.0,148.0,54.0,1
4739,113.96722,1444.7595,132.0,146.0,-0.68877405,1.8242788,0.014998763,4.4801054,30.0,178.0,0.100810796,55.0,71.0,144.0,150.0,95.0,0
5252,148.06679,1572.7449,157.0,178.0,-0.97591716,3.4874957,0.009320043,4.9071336,7.0,253.0,0.08462374,89.0,126.0,178.0,189.0,100.0,1
4149,157.76477,218.462,158.0,154.0,-0.33682218,3.1127877,0.020252554,4.0742717,91.0,204.0,0.07967435,137.0,148.0,167.0,176.0,39.0,0
615,49.480923,1299.4187,52.0,4.0,0.16231151,1.8893746,0.05693989,4.1692243,3.0,150.0,0.14573501,4.0,9.0,77.0,97.0,93.0,1
2588,36.615307,1453.306,22.0,19.0,2.7285109,9.69432,0.047776517,3.732396,10.0,206.0,0.12809987,17.0,19.0,31.0,79.0,62.0,0
5402,34.66674,311.1655,33.0,23.0,0.6529089,3.593399,0.020399967,4.0883694,4.0,161.0,0.16570818,14.0,20.0,48.0,57.0,43.0,0
693,135.0939,643.64215,135.0,112.0,-0.07910422,3.3558493,0.012141503,4.609534,48.0,241.0,0.08600647,103.0,118.0,152.0,165.0,62.0,1
2413,77.79507,260.2969,78.0,90.0,0.1515042,2.4996426,0.018724255,4.1383395,39.0,144.0,0.11352597,56.0,64.0,89.0,98.0,42.0,0
63,170.55394,688.9936,171.0,200.0,-0.30946594,2.0006065,0.012301604,4.511008,90.0,219.0,0.07667191,134.0,149.0,194.0,203.0,69.0,1
3357,115.848595,157.19858,114.0,112.0,1.1160814,5.9943995,0.031056607,3.7923753,80.0,184.0,0.09216408,102.0,108.0,121.0,130.0,28.0,0
4593,127.99119,503.52707,125.0,114.0,0.35818434,2.5387988,0.01372424,4.4514976,74.0,197.0,0.08735242,100.0,111.0,144.0,159.0,59.0,0
5255,80.14239,510.99084,79.0,90.0,0.16630797,3.1592698,0.013905257,4.4947443,11.0,173.0,0.11090504,51.0,65.0,94.0,109.0,58.0,0
3893,163.24773,434.17725,162.0,157.0,-0.27129778,2.707795,0.014109242,4.3982115,87.0,215.0,0.07796692,136.0,149.0,178.0,191.0,55.0,0
2671,121.96313,238.46184,119.0,112.0,0.48602396,2.6846843,0.021938898,4.042381,82.0,174.0,0.08944271,104.0,110.0,131.0,145.0,41.0,1
3123,138.23482,532.90906,140.0,143.0,-0.75631857,4.3577137,0.014104794,4.4775324,28.0,200.0,0.08559464,109.0,124.0,153.0,163.0,54.0,0
3450,36.02474,178.9055,34.0,23.0,0.6150922,2.5214162,0.034234844,3.7547464,10.0,108.0,0.16185966,21.0,24.0,46.0,56.0,35.0,0
986,168.97548,683.51294,169.0,189.0,-0.28011826,2.4266467,0.011202245,4.611908,83.0,237.0,0.07693424,133.0,150.0,189.0,202.0,69.0,0
1389,45.79156,1478.9379,38.0,4.0,0.6346946,2.4429913,0.044256322,4.2322817,3.0,183.0,0.134619,4.0,9.0,75.0,101.0,97.0,0
2983,17.072887,4.043964,17.0,17.0,3.288092,22.275423,0.3138112,1.62007,13.0,43.0,0.24150018,15.0,16.0,17.0,18.0,3.0,0
4438,102.08261,159.40198,100.0,90.0,0.9378682,4.353074,0.026977466,3.8421667,71.0,164.0,0.097959876,88.0,93.0,108.0,118.0,30.0,0
850,93.34983,125.94398,91.0,90.0,0.63145745,3.5881746,0.028457459,3.7633686,65.0,149.0,0.10218971,80.0,85.0,100.0,108.0,28.0,0
1210,41.870506,780.3103,29.0,18.0,1.2741712,3.9045444,0.028092314,4.1795173,6.0,164.0,0.12861475,18.0,21.0,56.0,87.0,69.0,0
3792,134.55946,697.7487,139.0,144.0,-0.7821521,3.2301543,0.012421735,4.586726,29.0,196.0,0.08761796,94.0,119.0,153.0,163.0,69.0,0
2862,153.02435,1353.8434,164.0,171.0,-1.9809623,6.4000864,0.016699942,4.4837704,21.0,207.0,0.083687656,101.0,148.0,174.0,181.0,80.0,0
4522,118.26981,168.0246,115.0,114.0,0.58671373,3.2200341,0.027532615,3.864541,84.0,175.0,0.09067238,103.0,109.0,126.0,136.0,33.0,0
4355,114.496994,407.23187,112.0,114.0,0.22449803,2.6507466,0.015654227,4.357115,66.0,180.0,0.09243042,89.0,100.0,127.0,143.0,54.0,0
5608,28.638058,640.1995,18.0,17.0,3.1147854,14.013181,0.12577948,3.090871,13.0,194.0,0.14814694,16.0,17.0,27.0,58.0,42.0,0
4502,153.14525,567.21674,152.0,147.0,-0.01720352,2.6033607,0.012267563,4.543614,77.0,218.0,0.08050415,122.0,136.0,168.0,185.0,63.0,0
3926,124.616425,166.969,122.0,114.0,0.6891129,3.5675743,0.026607385,3.8647501,82.0,180.0,0.08863487,110.0,115.0,131.0,141.0,31.0,0
3831,118.81667,173.00624,117.0,114.0,0.4341338,3.3680117,0.025298255,3.9187944,81.0,177.0,0.0910365,103.0,110.0,126.0,136.0,33.0,0
2633,44.908558,354.64536,40.0,34.0,1.1638958,4.483652,0.024720252,4.053195,14.0,136.0,0.14083184,23.0,33.0,54.0,68.0,45.0,0
2520,202.86038,69.6957,202.0,200.0,-0.33400577,2.7310884,0.037039313,3.4367545,163.0,226.0,0.07006134,192.0,196.0,208.0,214.0,22.0,0
112,138.3042,1329.5256,137.0,114.0,-0.2419123,2.78088,0.008353574,4.9546213,13.0,226.0,0.08463011,89.0,115.0,164.0,184.0,95.0,1
2373,106.52517,704.50653,108.0,114.0,-0.024789387,2.449659,0.011598714,4.633636,32.0,193.0,0.09755727,69.0,86.0,125.0,140.0,71.0,1
