,LTE_LL_5,LTE_EE_5,LTE_SS_5,LTE_LE_5,LTE_ES_5,LTE_LS_5,Label
1220,3916.8516,61.53313,22.000809,246.25102,35.917374,122.60709,0
371,5143.512,71.07789,22.633726,363.07666,37.62144,135.57466,1
5439,12216.551,75.62135,32.91793,303.31714,48.50905,148.92395,0
1804,5869.1294,71.26977,24.454967,349.8542,40.141068,142.00365,0
375,7642.557,73.65538,23.818596,411.51273,39.232605,144.1044,1
3426,6011.9927,42.876175,15.22764,177.61153,24.86708,85.55168,0
5570,6222.3667,64.819954,23.304651,297.1123,37.687313,130.0329,0
2711,5194.442,66.431946,23.911682,292.6894,38.443497,133.11583,0
1472,9144.108,42.003487,15.577967,206.24075,24.636763,83.01559,0
538,5287.1934,74.10317,21.564526,392.00772,37.8897,143.98932,1
2137,2331.0232,55.685547,17.688366,248.79118,30.150084,109.14369,0
1331,4382.105,57.250957,17.981361,289.25705,30.784136,115.04826,0
3433,4967.389,79.560776,23.474092,407.75366,40.779594,147.78412,0
2757,6691.6763,60.961704,21.008474,300.02676,34.352688,117.78604,0
3784,8213.371,52.281174,19.80879,254.74808,30.96683,108.93521,0
5008,3049.2476,71.657646,25.703474,311.73874,41.375916,143.5053,0
380,6999.194,83.672134,26.674692,410.0315,45.413364,161.44556,1
2271,9816.811,58.221252,21.049704,282.5916,33.886406,115.435455,0
1861,5132.021,61.41899,19.017477,319.78192,32.350395,115.69258,1
3611,10024.441,42.75988,13.32733,610.3845,23.006136,240.9408,0
2208,9221.334,50.16359,17.638083,224.77072,28.614824,100.57478,0
1735,8972.631,51.614563,21.064934,201.68494,32.214626,103.69302,0
2025,4518.4307,56.521805,17.998247,281.67746,30.389908,110.8723,0
2246,2639.9985,43.871555,14.89888,212.76683,24.370964,86.3699,0
512,5056.5923,65.290726,20.403349,325.92813,34.804504,125.73168,1
1007,448.11868,23.429306,11.412158,69.693924,16.31148,47.84365,0
5961,450.69522,11.6069355,5.920952,34.045433,8.254199,23.610193,0
1233,12898.335,41.304874,15.525919,194.03656,24.760681,85.50234,0
1877,2948.5378,40.207977,13.903647,188.0754,22.84916,78.7319,0
3967,2585.356,54.12638,18.754631,231.0101,30.522234,104.0811,0
902,3309.0493,66.71528,25.693703,265.32358,40.47601,135.90637,1
4012,5106.269,64.9031,21.763796,257.19702,36.65568,127.75008,0
679,6446.0063,85.054924,24.14978,463.53665,42.6029,161.56381,1
1539,4579.269,72.589806,22.625816,366.35568,38.64628,140.68388,0
1598,8019.517,57.14893,19.868729,281.49112,32.05495,109.9598,1
4315,1400.7888,33.885742,16.3142,99.18654,23.558918,67.10934,0
3040,3604.0688,61.116596,20.875435,258.45447,34.685783,125.748665,0
511,8901.921,72.77701,25.459347,337.99017,41.1785,140.25949,1
2586,10593.668,76.560585,23.18324,397.269,39.009083,138.87277,1
2772,4582.6235,26.121834,11.078955,113.76865,16.531296,51.798546,0
3794,3896.5652,43.583958,17.56114,176.95924,26.979872,90.22013,0
971,7627.268,48.250576,21.206987,170.93593,31.631647,97.11421,0
4668,6416.9893,135.79262,64.27191,400.1379,93.32732,269.78632,0
1897,7583.0,61.562214,21.010077,297.38828,34.18695,117.227516,1
3580,3326.1475,27.431276,12.316199,92.72961,18.218365,55.860794,0
4621,5403.149,48.947422,17.455753,230.5581,27.814106,93.91577,0
3693,16602.172,61.343983,18.277449,338.36215,31.774294,120.44564,1
1026,2318.449,53.559525,19.86006,209.7902,32.053223,107.80418,0
3327,8613.439,47.254765,13.469942,305.59607,23.133121,90.66906,0
3828,9014.885,43.41157,15.555933,228.12004,24.671318,91.80449,0
1222,4095.1172,60.4584,19.518618,298.29788,32.561817,118.642715,0
611,5073.318,61.566654,20.677893,309.32346,33.660877,118.33249,1
3273,11604.928,59.93348,20.029802,295.13443,32.810402,114.53127,1
3918,4929.08,68.834625,25.58352,294.30518,40.919037,134.23582,0
2627,4389.2827,65.62953,22.685682,305.63266,36.85388,126.06623,1
3159,3569.9854,69.51292,23.951765,312.89355,39.25679,136.70178,0
2690,10613.286,34.39679,11.333797,173.33492,18.989798,68.57807,0
4679,447.69412,34.434555,16.911665,99.374664,24.097504,69.147354,0
2005,3607.9119,33.37052,13.320524,117.46106,20.682894,62.078712,0
4480,7097.782,71.73519,26.181429,324.33206,41.951855,143.1754,0
1667,3277.8608,71.29759,26.720085,293.1619,42.458305,141.679,1
2386,5856.0063,64.8622,21.350124,309.22958,35.60617,129.25523,0
3388,2201.4563,41.231495,14.060706,173.83708,23.033367,78.18694,0
4724,2827.7773,52.0509,20.434338,189.7056,31.891808,106.52472,0
4252,11283.495,132.83147,60.930584,435.00217,88.92305,263.5508,0
5,12281.742,45.55925,15.677898,238.2113,25.245262,87.84002,1
2803,4748.5317,35.440495,14.418933,150.23999,22.06975,74.04211,0
2801,12366.101,35.048946,12.823435,168.90826,20.274414,66.15697,0
2184,7776.9023,29.560863,10.218314,162.4876,16.62291,64.02737,0
4754,6875.287,142.782,70.82034,437.72256,100.40631,292.3128,0
6058,6468.0034,59.892853,18.953209,299.2011,32.45803,120.45056,1
926,9231.21,68.28875,30.604568,242.08894,45.418518,138.18718,0
2925,12477.783,33.246243,11.753878,191.59625,19.074717,71.75819,0
4234,5429.1167,60.697563,21.598074,291.84592,34.914032,121.63485,0
6019,3559.0007,65.500916,22.903936,289.03473,37.554043,130.77863,0
627,4764.298,75.04307,25.949175,372.81613,41.84058,144.93611,1
3720,5800.029,68.51436,24.243858,323.98837,39.083244,132.98119,0
2206,3693.042,72.70559,26.419874,304.52975,42.350727,143.18925,1
3917,11277.676,112.90495,28.115417,629.476,47.764126,146.61543,0
655,2910.1538,74.22726,26.7162,322.4472,42.85324,148.47859,1
4636,8873.536,46.482224,15.432511,229.65459,25.890545,96.69661,0
33,3410.2795,72.08785,22.850256,333.53333,39.270676,142.73056,1
3339,5553.653,42.829784,16.596773,162.90591,25.984537,84.41017,0
5698,1725.2285,46.662636,17.980347,173.38702,28.342196,92.13519,0
4077,4105.024,65.84442,22.393412,318.67654,36.88061,131.8115,0
4393,5981.7715,58.371387,21.443926,254.40605,34.275337,117.44232,0
435,5600.3677,84.12627,27.183157,421.36484,44.58819,156.2301,1
4219,3699.11,68.64964,25.82463,267.9802,40.987293,134.24348,0
2697,7696.941,68.46112,21.069262,382.05286,35.48629,129.86595,1
4985,2776.3757,53.02107,17.680826,239.59769,29.598604,106.210464,0
3774,6551.103,33.647396,13.884684,136.2345,20.995111,66.86893,0
1692,13119.734,45.45741,17.12694,199.41594,27.20543,89.602745,0
742,7385.263,51.302063,16.287197,250.54846,27.753908,100.37817,1
5207,4816.2837,42.534355,14.632496,193.70433,24.207567,87.595726,0
3984,8692.05,59.59239,17.949215,323.2721,30.882334,114.749146,1
4491,7165.0073,68.20838,24.181913,314.4525,38.9986,132.59778,0
2147,6646.165,70.78397,20.524857,364.99625,35.86259,133.36128,0
5884,8702.716,50.453453,18.377068,208.76266,29.6661,101.8943,0
132,4202.3228,57.26327,20.45853,273.41043,32.79717,115.57522,1
3113,4337.4165,40.551735,16.914322,124.18484,25.86432,70.17209,0
4623,2361.3281,56.207558,20.283504,221.37128,32.738125,108.27713,0
967,10721.921,38.386086,14.943104,166.92702,23.31734,75.95033,0
4128,6788.2285,30.554739,12.2002945,138.71605,18.603281,61.80624,0
3369,13916.308,89.615875,15.49072,722.56555,33.069847,167.96579,0
2343,14269.445,79.38203,21.395998,501.6711,38.58314,152.44637,1
5394,2127.7278,64.094925,22.143808,259.529,36.757446,128.98026,0
6079,2320.4846,59.17905,20.401579,242.00528,33.6581,123.57914,0
5863,11752.573,59.49111,21.476109,277.19186,34.642673,116.92087,0
214,5630.593,50.687927,18.920792,225.36348,29.963741,99.73405,1
4943,3271.0793,23.474672,9.8360195,97.42621,15.043094,57.043716,0
732,8433.078,65.282936,20.278439,338.90494,34.83702,129.1587,1
3816,5527.9062,73.36499,33.85226,229.69295,49.327213,145.07251,0
62,5166.151,69.30572,22.697548,360.99756,37.460716,133.76833,1
75,4498.944,50.033382,15.269546,266.57022,26.209778,99.34927,1
4052,4855.3853,63.235443,23.047329,260.2829,37.173985,124.30402,0
3868,3671.346,62.191803,22.900278,266.54922,36.51227,122.12747,0
3469,19768.184,36.09361,12.903427,190.91371,21.09173,75.793365,0
759,4697.1406,75.34205,27.868582,338.6368,44.32558,174.61949,1
1165,6213.0093,78.34937,27.05896,356.1203,44.18325,152.39413,1
6128,4408.776,60.475754,20.571589,293.14377,33.72631,123.46518,0
296,5205.5083,71.75698,23.02629,332.49377,39.31303,140.15614,1
5669,6447.239,66.96434,20.794577,306.14252,35.757072,129.39801,0
1574,7404.6016,52.148773,19.743902,260.25473,31.076248,111.13585,0
2138,2043.7733,47.796925,15.356509,224.34421,25.934284,94.30469,0
722,5784.571,54.784386,18.490007,260.68356,30.089249,102.715866,1
6017,19072.11,133.13892,21.547316,996.7464,47.11179,218.44374,0
5361,9404.312,69.05486,20.551125,348.805,35.65474,129.77982,1
2258,14084.544,37.556683,12.189691,220.21477,20.366161,72.97006,0
3397,3153.6257,58.51325,20.65169,272.04208,33.42648,116.34885,0
553,8555.453,66.08724,21.629002,328.05423,36.262165,129.94336,1
1096,3548.659,29.444447,12.465476,104.65522,18.861595,59.774837,0
2191,3352.9583,54.21901,18.180761,243.6219,30.315548,108.85483,0
6016,5068.143,46.824356,17.502226,199.32787,27.334677,89.525856,0
1112,2770.762,23.485832,8.531592,102.16996,13.7606535,51.809177,0
2083,3472.5376,50.37096,19.301373,207.94225,30.232414,104.223274,0
1231,3144.1646,50.464336,17.052439,234.87306,28.155369,98.75667,0
4386,3275.5464,54.417187,17.677204,248.9458,29.532984,101.84051,0
1506,9576.497,33.626522,11.771029,202.65398,18.888931,70.32877,0
1082,4816.027,42.33617,14.6024885,193.98747,24.00208,84.8107,0
133,10913.861,67.64459,22.717669,397.66183,37.402836,144.18922,1
1430,2588.3188,58.693142,18.635387,266.2648,31.80981,115.404915,0
1070,4783.951,41.207703,16.845102,172.10332,25.69282,83.78313,0
2033,5260.824,47.77635,15.444761,226.34326,26.141075,93.42364,0
1820,5886.794,43.43186,16.048944,187.21536,25.291044,81.83151,0
521,12370.418,70.61966,23.621431,347.07474,38.862347,137.70078,1
1000,9986.554,47.17273,16.31693,209.98302,26.572739,88.77153,0
2947,2513.7646,63.594967,22.472328,259.5785,36.837345,127.59148,0
1655,2617.158,51.436928,18.274502,222.71184,29.6872,107.069466,0
2214,2884.9426,61.69893,21.458122,263.189,35.322807,121.44717,0
3402,3458.7786,70.02692,24.532595,294.22394,40.288807,142.04738,0
5901,4735.2324,66.74505,20.607367,325.39,35.479824,131.99808,1
5250,5985.127,58.42564,20.742022,307.4755,33.280727,115.40713,0
4171,5601.9863,55.25105,19.498596,258.03735,31.40773,106.30828,0
2639,13210.84,52.829315,17.051157,250.30933,28.92047,106.1506,0
5538,9657.23,62.395866,20.964651,315.3036,34.43678,119.4871,0
725,6266.2876,62.667202,19.980389,304.56662,34.044426,125.45083,1
4070,5952.4043,43.296455,16.711765,167.51907,26.048647,83.992966,0
4431,2132.6697,57.482563,20.545897,235.48055,33.715343,115.93835,0
2684,16399.682,56.255,20.944185,234.09627,33.477898,111.25282,0
439,6609.1353,61.508,19.71203,320.2081,33.40694,119.33332,1
4987,4863.6377,28.09437,12.330033,104.525314,18.2743,57.016277,0
5673,5109.072,64.34058,23.296757,293.95276,37.369167,129.32011,1
1947,5859.8413,67.825035,24.158884,289.9693,38.609337,129.78094,0
177,6101.2856,73.18969,24.396885,383.0387,39.942364,141.41785,1
3292,3708.2358,69.33838,21.971975,315.13217,37.438126,132.492,1
140,6172.422,71.84426,24.481539,347.3868,39.88748,138.57701,1
1840,2894.089,43.232376,16.835892,170.06877,26.350494,87.8877,0
4358,3990.2327,88.645584,33.063908,381.97678,52.490658,199.79263,1
4772,7789.571,45.026188,15.598593,215.7863,25.906057,97.84353,0
2689,6266.0015,79.34881,25.994625,399.5637,43.264915,154.8608,0
1432,3898.6672,84.403206,28.030218,394.6789,46.254898,164.2589,0
1486,4335.7617,69.536644,25.519434,319.81528,40.78484,139.08115,0
1394,2055.578,46.65842,17.477314,183.85713,27.643812,95.71715,0
3002,3781.137,54.25064,20.370445,239.3925,32.16503,114.61289,0
5214,4029.0789,58.644512,19.35209,287.89288,31.868324,111.80652,0
4919,3337.9595,66.877266,24.264734,262.99124,39.545082,134.76756,0
5789,19181.674,83.36049,17.327145,623.5545,32.603893,123.04733,0
499,4208.0933,65.376915,21.245737,304.10715,35.810688,125.5199,1
221,4750.6924,85.817986,28.032766,356.73938,46.184296,149.06499,1
358,15911.042,56.879692,16.941359,357.95236,28.287283,105.7187,1
5767,6010.197,68.960434,24.113918,327.83267,39.035534,136.37465,0
4902,12371.841,58.33799,25.921328,204.49585,38.464348,115.08158,0
952,5802.403,61.885414,21.867907,333.56836,35.07984,120.54038,0
2731,12930.652,141.54433,23.613255,890.0641,52.590744,228.0163,0
40,6491.4185,59.077305,20.32119,320.85553,32.491043,110.46257,1
4341,4327.418,62.918545,20.89118,309.9151,34.386044,123.085655,0
1252,5749.072,58.24497,18.700178,296.14203,31.32265,111.257385,0
3491,8088.1963,84.981865,27.049038,467.6057,44.83566,164.55656,1
25,3291.1309,76.11284,27.685366,336.36722,44.2775,149.39548,1
6112,3309.4465,70.47823,23.247295,320.85867,38.96599,137.85426,0
4033,7129.669,59.253384,18.677376,307.27698,32.00216,116.347,1
5936,5776.332,82.10013,26.086195,369.0231,43.428886,145.26796,1
5567,2038.2395,59.885452,20.25213,250.37396,33.785503,119.113365,0
2342,3492.5486,35.366776,14.657553,131.40265,22.264744,70.92836,0
5523,6121.195,23.075935,8.749039,142.92117,13.603956,46.55151,0
5385,2982.143,50.498253,18.389938,232.08685,29.446756,104.50182,0
1591,13870.455,48.924034,17.719238,248.04027,28.327219,96.36952,0
5563,4279.865,56.389633,20.328768,248.29478,32.944214,114.90986,0
4102,2830.271,51.16571,18.462982,224.07314,29.802855,101.98965,0
5145,7959.308,52.413925,19.192793,261.99393,30.796173,105.240074,0
2326,5784.3784,62.358284,19.204437,311.67508,33.04489,119.46222,0
2192,12446.037,48.656574,18.198015,222.41489,28.964357,96.06883,0
853,4233.7686,53.690903,17.397886,262.69815,29.029015,102.07348,0
3206,184.07666,16.727148,8.23494,50.050232,11.6952715,34.19589,0
4628,7366.203,60.61562,21.621351,271.27048,35.117355,119.42524,0
2447,6858.2876,40.39265,16.542017,143.152,25.429245,80.495834,0
457,6076.0146,64.8459,21.771711,342.62585,35.191124,125.1364,1
203,6050.147,84.31651,26.392715,451.8743,44.063797,163.00238,1
5949,3674.2786,58.444103,22.173477,249.76788,35.027412,116.45683,0
3556,8206.483,51.196476,16.838673,250.22305,28.219007,102.58843,0
129,3955.0325,56.137264,19.202347,227.31087,32.086678,110.34602,1
4319,9392.783,38.588875,14.2557535,162.01057,22.682411,77.81332,0
3448,3279.8696,72.583176,26.842823,299.9746,42.65907,142.61365,1
6000,3996.8423,51.849396,19.695461,227.33238,31.104483,103.65256,0
5827,4873.6533,21.429361,9.614764,94.157616,13.884211,41.850803,0
797,4895.6235,48.65664,18.268986,232.96704,28.761265,103.76091,0
4011,6534.81,35.71578,11.374398,282.60455,18.76195,84.616356,0
3060,4477.667,61.163883,22.877958,282.0562,36.357216,134.22517,0
888,1209.7072,20.668558,7.6580415,87.65625,11.466801,36.14104,0
3050,3650.3784,54.086308,19.337702,233.17665,31.447735,110.36642,0
2177,5879.4956,75.277176,24.88623,313.5889,42.12721,148.88023,0
5584,2696.148,50.787056,17.74602,212.41008,29.131891,100.30535,0
201,6257.1396,80.30611,28.689945,391.91678,46.067432,156.33171,1
5890,4002.3362,72.678085,26.016968,316.86856,42.004025,146.94414,0
4104,6763.586,68.47465,23.458237,324.13693,38.010883,128.86671,0
2124,4044.8699,33.284004,14.159267,115.20943,21.367626,66.655624,0
1771,1162.3436,41.690693,15.538802,156.90182,24.945715,83.12796,0
4519,10635.482,47.070267,16.55792,218.19977,26.54414,88.33834,0
3777,2866.9104,57.47104,22.243366,225.2879,35.025845,113.948456,1
5184,6814.3833,74.69429,24.661896,395.4765,40.61393,143.2558,1
840,5523.1465,26.49052,8.538682,139.3588,14.189035,53.658077,0
297,11069.539,70.92397,22.581926,381.1847,37.236813,132.31636,1
1961,10612.416,39.20165,13.039156,205.83833,21.584139,78.737144,0
881,5079.3027,85.48548,30.332254,391.9393,48.767803,165.01804,1
267,5557.1445,77.65407,25.5916,392.69275,42.31356,151.24501,1
3635,3473.7007,15.158966,4.9034925,140.71669,7.462676,26.840202,0
2504,5361.212,25.927275,9.072881,106.91336,14.721999,48.307533,0
5953,6692.3643,78.80346,26.453608,382.37686,43.77796,152.71658,0
4814,2154.7104,51.7499,17.764511,223.75717,29.411997,103.42637,0
4446,6918.334,69.718056,23.3799,354.07053,38.460705,136.60439,0
661,10311.637,60.220345,20.809414,308.93213,33.520233,116.675064,1
4007,4914.156,72.91741,23.751186,325.5022,40.303844,143.99646,0
220,4701.956,81.857864,29.371239,388.92365,47.356987,164.68378,1
1652,5560.7495,61.77942,20.023869,300.35077,33.805286,120.55095,1
2281,8314.19,63.615368,21.280659,306.29135,35.137135,124.269485,0
1354,3385.488,56.69535,21.241734,233.3049,33.713623,113.90567,0
2298,3764.1729,52.37656,15.599031,276.56564,27.171259,107.684784,0
2889,12148.428,53.51432,15.423174,289.25235,26.400282,98.2023,0
575,7129.863,65.7893,18.53993,449.5412,32.40335,139.27515,1
2282,5488.632,63.95794,21.383455,300.2754,36.03251,127.011185,0
5053,3884.6057,19.332445,7.4361215,90.80265,11.563531,43.794273,0
906,5889.758,85.59928,30.942688,364.80505,49.784264,164.46988,1
949,2617.0684,76.93148,27.246359,310.11835,44.39391,154.9121,0
4329,7650.288,39.37459,16.64873,192.48997,24.969976,77.59902,0
629,7214.0186,73.76362,23.233562,399.98627,38.4768,140.03673,1
2837,10167.67,52.43689,17.76607,253.14,28.97719,101.02592,0
734,9219.139,67.41453,24.42366,298.89645,39.26644,137.29262,1
2029,3767.2898,65.57161,21.668993,302.66006,36.085365,127.33155,0
614,4982.9014,86.27309,26.162792,374.5406,45.00332,149.76454,1
2892,10573.948,37.98262,12.601685,206.08139,20.871012,77.99045,0
2531,3178.927,53.81353,18.03089,229.09596,30.254883,105.98159,1
4647,4794.489,66.42395,23.512741,292.38245,38.1473,129.59276,0
5706,8009.646,65.75513,22.197996,345.70273,35.991077,125.81831,1
688,6033.526,80.29613,26.472,392.20554,43.429245,151.95918,1
4282,9825.613,54.41242,17.694942,268.30713,29.674664,107.21837,0
5911,1239.5923,41.887287,15.600781,157.86891,25.059875,81.96606,0
5971,3852.9602,61.986683,21.41615,296.55148,34.923534,122.91771,0
6,5553.6685,59.386024,18.599857,280.81702,32.05828,116.072525,1
2240,3859.2104,66.78342,21.594296,330.01022,35.707905,126.09781,1
2004,4487.2285,62.725937,21.934526,283.9453,35.915047,133.48262,0
2855,10732.02,40.45015,15.723059,201.69954,24.322348,80.489395,0
5209,9541.07,50.333942,18.429409,222.60316,29.222418,95.75301,0
196,8702.904,61.3222,20.551363,292.21704,34.40775,124.25509,1
3505,848.3311,58.160797,27.897123,169.69188,40.253227,117.25642,0
2399,9917.962,79.9839,24.05327,414.67834,40.644333,144.77892,1
4897,8754.414,41.09943,15.962194,207.5141,24.622673,80.854004,0
4551,3897.6558,74.59535,27.625965,340.16046,44.239613,162.58374,0
319,8452.188,76.29007,26.60186,345.14456,43.35214,149.38217,1
5572,6999.1123,60.551395,20.10771,322.48877,33.341007,116.871864,0
2045,7046.7207,50.704468,18.654797,244.5222,29.59458,102.31065,0
5960,3111.7502,45.16539,14.793065,203.23584,24.769753,86.66197,0
232,8203.594,70.376274,23.47918,347.31665,38.501213,134.01901,1
226,6932.9014,68.79997,22.723684,348.31448,37.49683,133.6718,1
5944,6347.2217,59.27753,25.11824,223.44257,37.64067,115.21533,0
784,6362.6553,56.241116,16.657343,290.22226,29.099617,110.05293,1
4798,16338.169,55.093937,17.353088,280.43573,29.699509,106.531494,0
3922,4530.386,63.588573,22.604053,275.01242,36.73976,126.60197,0
2930,3034.751,37.703682,11.703106,183.842,19.951199,73.2211,0
2301,7510.9736,26.808609,10.457931,146.34921,16.187748,56.29964,0
4398,6198.058,41.737713,13.448611,214.97209,22.676775,83.3195,0
3870,4754.7974,79.534706,26.823496,391.8251,43.86432,155.05214,1
5457,6434.571,55.03897,20.072853,229.02016,32.14081,109.16422,0
366,3425.5747,42.988487,15.17129,193.44107,24.37473,82.80432,1
3732,2823.141,51.902073,17.35857,228.46347,29.108248,104.97472,0
2500,5043.633,61.113922,22.667982,283.21555,35.932446,120.85213,0
3147,8429.344,61.980347,20.614191,311.6549,34.555725,123.25352,1
5463,7840.702,64.8588,23.607204,288.97903,37.943417,127.79459,0
5177,4327.9683,62.695538,23.212204,282.48373,36.963207,126.15461,1
1883,2027.1985,44.4761,15.476218,200.12804,25.406134,91.62079,0
4655,6107.905,60.439198,22.43124,260.98737,35.88827,119.728264,0
